Nombre,Latitud,Longitud,Direccion,Modalidades,department,municipality,dep_id,mun_id
CENTRO ESCOLAR DR. JOSE ANTONIO MEDRANO,12.33663000,-86.67887000,COSTADO OESTE DE LOS POZOS DE ENACAL.,"EBA, PRIMARIA REGULAR",León,La Paz Centro,5,49
INSTITUTO TOMAS OCAMPO CH.,12.34170000,-86.67510000,COSTADO NORTE DE LA CANCHA TOMÁS OCAMPO CH..,"SECUNDARIA REGULAR, PRIMARIA REGULAR",León,La Paz Centro,5,49
CENTRO ESCOLAR ANDRES ARAUZ FLETES,12.54338000,-86.54544000,COMARCA TECUANAME.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",León,La Paz Centro,5,49
RAFAELA HERRERA #2 (REV. JOSE MA. OCA),12.33005000,-86.77351900,LOS ARCOS KM 72½ CARRETERA LEON MANAGUA.,"SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",León,La Paz Centro,5,49
CENTRO ESCOLAR PROF FCO. RAMON PEREZ CANALES,12.35890800,-86.67941800,2 KM NORTE DE LA PAZ CENTRO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,La Paz Centro,5,49
SANTA ANA,12.54083000,-86.58175000,30 KMS AL NORTE DE LA PAZ CENTRO.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, III CICLO",León,La Paz Centro,5,49
CENTRO ESCOLAR RAFAELA HERRERA #1,12.48326000,-86.48280000,A 55 KMS AL NORTE DE LA PAZ CENTRO (PAPALONAL).,"III CICLO, SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO, IV CICLO, PRIMARIA REGULAR",León,La Paz Centro,5,49
CENTRO DE EDUCACION PRIMARIA PUBLICO PATRICIO ARGUELLO RYAN,12.40551000,-86.61351000,15 KMS AL NORTE DE LA PAZ CENTRO  COSTADO NORTE IGLESIA CATOLICA.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",León,La Paz Centro,5,49
CENTRO ESCOLAR JOSE DE LA CRUZ MENA,12.24849900,-86.74918300,ENTRADA EL RINCON DE LOS BUEYES 3 KMS AL SUR ½ AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,La Paz Centro,5,49
CENTRO ESCOLAR MIGUEL LARREYNAGA,12.23780000,-86.72150000,FRENTE A LA IGLESIA CATOLICA (EL TAMARINDO).,"PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO",León,La Paz Centro,5,49
CENTRO ESCOLAR PROF ANTONIA GARCIA,12.35150000,-86.68730000,CONTIGUO A CAPILLA EVANGELICA.,"PRIMARIA REGULAR, III CICLO, PREESCOLAR COMUNITARIO",León,La Paz Centro,5,49
CENTRO ESCOLAR DORIS FISCHER,12.36847800,-86.76747200,COSTADO ESTE ESTACION AMATITAN.,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA REGULAR, PRIMARIA REGULAR",León,La Paz Centro,5,49
CENTRO ESCOLAR PABLO ANTONIO CUADRA,12.35830000,-86.73190000,ESTACION DE LA CONCHA 1 KM AL NORTE.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO, III CICLO",León,La Paz Centro,5,49
CENTRO ESCOLAR MANUEL SALVADOR MEDRANO,12.39134000,-86.67342000,COMARCA LA PALMA 7 KMS AL NORTE L.P.C..,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",León,La Paz Centro,5,49
FLOR DE SACUANJOCHE,12.37865400,-86.71281300,10 KMS AL OESTE DE LA PAZ CENTRO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,La Paz Centro,5,49
CENTRO ESCOLAR ERMINIA DIAZ,12.55434000,-86.54173000,LOS PORTILLOS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,La Paz Centro,5,49
INSTITUTO MOMOTOMBO - ENMA SAMPSON,12.40961000,-86.61880000,12 KMS AL NORTE DE LA PACENTRO.,"SECUNDARIA REGULAR, IV CICLO, III CICLO",León,La Paz Centro,5,49
CENTRO ESCOLAR MADRE MARIA TERESA DE CALCUTA,12.29309000,-86.71596100,KM 67 CARRETERA LEON - LA PAZ CENTRO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,La Paz Centro,5,49
EL SOCORRO,12.36852000,-86.61922000,"KM 7 DE LA PAZ CENTRO, COSTADO SUR.","PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,La Paz Centro,5,49
PREESCOLAR RAYITO DE SOL,12.34069800,-86.67695400,ALCLDIA MUNICIPAL 1C. AL NORTE 1/2 C. AL ESTE.,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL",León,La Paz Centro,5,49
INSTITUTO PABLO VI -----ANEXO,12.33980000,-86.67580000,FRENTE AL COSTADO NORTE TEMPLO CATÓLICO.,PRIMARIA REGULAR,León,La Paz Centro,5,49
ESCUELA ESPECIAL NUEVOS HORIZONTES,12.34191600,-86.67276300,ESCUELA MARTHA QUEZADA 1/2 C AL SUR.,"PRIM. MULTIGRADO EN EDUC. ESPECIAL, PREES. FORMAL EN EDUC. ESPECIAL, EDUCACION TEMPRANA",León,La Paz Centro,5,49
INSTITUTO NACIONAL AUGUSTO CALDERON SANDINO DE TEC,12.53164000,-86.55331000,TECUANAME.,SECUNDARIA REGULAR,León,La Paz Centro,5,49
INSTITUTO NACIONAL SAN NICOLAS DE TOLENTINO,12.33734000,-86.68047100,CONTIGUO AL ESTADIO MUNICIPAL.,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO",León,La Paz Centro,5,49
CENTRO ESCOLAR DR: ALBERTO BACA,12.62213000,-86.61601000,ESTACION DE TOLAPA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,Larreynaga,5,44
EVA REMEUS,12.59468000,-86.70867000,KM 122½ CARRETERA LEON - SAN ISIDRO.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
PREESCOLAR RUBEN DARIO,12.60814000,-86.53465000,SAN CLAUDIO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
CENTRO ESCOLAR MIGUEL Z. DÁVILA,12.61317800,-86.64530500,KM 130 CARRETERA LEON - SAN ISIDRO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
SAN MIGUELITO,12.77149300,-86.69188400,SANTA PANCHA 4 KMS AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
SAN ANTONIO,12.76954900,-86.66102800,SANTA PANCHA 7 KMS AL NORTE.,PRIMARIA MULTIGRADO,León,Larreynaga,5,44
CENTRO ESCOLAR GALILAO,12.72045400,-86.69656900,ASENTAMIENTO GALILAO CARRETERA A LEON.,"SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR",León,Larreynaga,5,44
JOSE DE LA CRUZ MENA,12.74435400,-86.74142300,BARRIO PEDRO ROQUE BLANDON MINA EL LIMON.,PRIMARIA REGULAR,León,Larreynaga,5,44
CENTRO ESCOLAR ARCA DE NOE,12.73931600,-86.69931500,IGLESIA PENTECOSTES 75 VRS AL SUR.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR",León,Larreynaga,5,44
CENTRO ESCOLAR CORAZÓN DE JESÚS,12.63294700,-86.69623000,VALLE Nº 2 CONTIGUO AL CENTRO DE SALUD.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
EL TERRRERO # 1,12.54802000,-86.61153000,DE CASA PROF: LURIA FONSECA 50 VARAS ABAJO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,Larreynaga,5,44
CENTRO ESCOLAR EL CHUCARO,12.63597000,-86.65293300,DE MALPAISILLO 3 KMS A SAN ISIDRO 5 KILOMETROS AL NORTE.,PRIMARIA MULTIGRADO,León,Larreynaga,5,44
CENTRO ESCOLAR NUESTRA SEÑORA DE MERCEDES,12.61643000,-86.55967000,KM 139 CARRETERA LEON SAN ISIDRO.,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
CENTRO ESCOLAR PEDRO JOAQUIN CHAMORRO,12.59246000,-86.54202000,COMUNIDAD CHARCO DE LOS BUEYES.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",León,Larreynaga,5,44
PORTOBANCO,12.73195600,-86.60759600,PORTOBANCO A 8 KMS AL NORTE DE LARREYNAGA.,PRIMARIA MULTIGRADO,León,Larreynaga,5,44
SANTA ROSA DE LOS PARRALES,12.70746400,-86.51371800,8 KILOMETROS CARRETERA AL SAUCE.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
CENTRO ESCOLAR SALOMÓN DE LA SELVA,12.65481000,-86.53603000,KM 143 CARRETERA LEON SAN ISIDRO.,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",León,Larreynaga,5,44
INSTITUTO RICARDO MORALES AVILES,12.75095600,-86.73888400,MINA EL LIMON BARRIO ARNULFO JUAREZ.,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO",León,Larreynaga,5,44
CENTRO ESCOLAR CANDELARIO SOTELO S.,12.58540000,-86.50648000,DEL CEMENTERIO 150 VARAS AL ESTE.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",León,Larreynaga,5,44
CENTRO ESCOLAR ALFONSO CORTÉS,12.63500000,-86.54110000,KM 141 ½ CARRETERA A LEON SAN ISIDRO.,"PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",León,Larreynaga,5,44
PABLO ANTONIO CUADRA,12.68220900,-86.51493000,COMUNIDAD LOS CERRITOS.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",León,Larreynaga,5,44
CENTRO ESCOLAR MANUEL I. PEREIRA Q.,12.59773400,-86.67862000,FRENTE AL INSTITUTO AUTONOMO ESPAÑA.,PRIMARIA REGULAR,León,Larreynaga,5,44
INSTITUTO NACIONAL ESPAÑA,12.59755000,-86.67701800,FRENTE A ESCUELA MANUEL IGNACIO RIVERA.,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR",León,Larreynaga,5,44
CENTRO ESCOLAR EL SOCORRO,12.69482300,-86.72425300,EL SOCORRO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
CENTRO ESCOLAR MANFREDO J. SIRIAS M.,12.73202500,-86.73068000,CARRETERA MINA EL LIMON.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
CENTRO ESCOLAR RAFAELA HERRERA,12.65700100,-86.70043800,COSTADO OESTE DEL CENTRO DE SALUD.,"III CICLO, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",León,Larreynaga,5,44
EL ESPINO # 2,12.64180100,-86.55858600,EMPALME LARREYNAGA 2 KILOMETROS ADENTRO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
CENTRO ESCOLAR JIÑOCUAO,12.68998200,-86.60493400,DE LAREYNAGA 5 KILOMETROS ABAJO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,Larreynaga,5,44
ALBANIA,12.75849000,-86.61154000,LARREYNAGA 14 KILOMETROS AL NORTE.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",León,Larreynaga,5,44
EL MADROÑO,12.63080000,-86.50780000,CARRETERA LEON SAN ISIDRO KM 145 ½ AL SUR.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",León,Larreynaga,5,44
CENTRO ESCOLAR GUSTAVO ARGÜELLO,12.57170000,-86.60561000,DE CASA DEL SEÑOR ROGER VARGAS 50 VARAS AL NORTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,Larreynaga,5,44
EL PROGRESO,12.57552000,-86.70660000,COMUNIDAD  SAN ILDEFONSO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,Larreynaga,5,44
EL LLANO,12.62672000,-86.57731000,137 ½ CARRETERA LEON SAN ISIDRO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,Larreynaga,5,44
SAN AGUSTIN,12.56175000,-86.48638000,137 ½ CARRETERA LEON SAN ISIDRO.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",León,Larreynaga,5,44
CENTRO ESCOLAR ADVENTISTA EBER-EZER,12.58800000,-86.67860000,CONTIGUO A SHELL ALVARADO NO. II EL LLANO.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO, PRIMARIA REGULAR",León,Larreynaga,5,44
CENTRO ESCOLAR MIGUEL LARREYNAGA,12.67872000,-86.57209000,FRENTE A IGLESIA CATOLICA.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL",León,Larreynaga,5,44
ESCUELA PARROQUIAL NUESTRA SEÑORA DE FATIMA,12.59190000,-86.67970000,COSTADO NORTE DE LA IGLESIA CATOLICA.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",León,Larreynaga,5,44
PREESCOLAR JARDIN INFANTIL RUBEN DARIO,12.73891600,-86.75065100,MINA EL LIMON.,PREESCOLAR FORMAL,León,Larreynaga,5,44
INSTITUTO NACIONAL XILONEM,12.63560000,-86.53996000,KM14½ CARRETERA LEON SAN ISIDRO.,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO",León,Larreynaga,5,44
RICARDO MORALES AVILES,12.58224000,-86.51922000,DE LA IGLESIA EVANGELICA -10VRA ABAJO.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,Larreynaga,5,44
PREESCOLAR JARDIN INFANTIL PINOCHO,12.59222000,-86.68071800,CENTRO DE SALUD 1C AL NORTE.,PREESCOLAR FORMAL,León,Larreynaga,5,44
INST. SALOMON IBARRA MAYORGA,12.58665000,-86.50776000,CONTIGUO A LA IGLESIA EVANGELICA.,SECUNDARIA REGULAR,León,Larreynaga,5,44
CENTRO ESCOLAR SAN RAFAEL,12.69212400,-86.69496900,8 KM DEL PIÑUELAR.,PRIMARIA MULTIGRADO,León,Larreynaga,5,44
LA CALERA,12.70361400,-86.64377400,14 KMS AL OESTE DE LARREYNAGA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,Larreynaga,5,44
CENTRO ESCOLAR ARCO IRIS,12.59740000,-86.67680000,DEL INST. ESPAÑA 1C AL OESTE.,PREESCOLAR FORMAL,León,Larreynaga,5,44
GERMAN POMARES ORDOÑEZ,12.71275600,-86.44433200,LOS ZARZALES 6 KMS AL NORTE.,PRIMARIA MULTIGRADO,León,Larreynaga,5,44
CENTRO ESCOLAR JOSÉ DE LA CRUZ MENA,12.42690000,-86.88540000,COSTADO SUR COLEGIO MADRE MARIA EUGENIA.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL",León,León,5,41
COLEGIO SALOMON DE LA SELVA,12.43955000,-86.86998000,DISTRIBUIDORA EL AHORRO 2C. AL SUR 75 VRS. ABAJO.,"SECUNDARIA POR ENCUENTRO, PREESCOLAR FORMAL, Primaria Comunitaria JYA, SECUNDARIA REGULAR, PRIMARIA REGULAR",León,León,5,41
COLEGIO ADIACT #1,12.44207700,-86.89413600,TALLER FORD 7 CUADRAS AL NORTE 1 CUADRA ARRIBA.,"PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",León,León,5,41
CENTRO ESCOLAR ADIACT #2,12.43740000,-86.90090000,AGUADORA SUTIAVA 2 CUADRAS ABAJO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",León,León,5,41
INSTITUTO NACIONAL DE OCCIDENTE,12.42420000,-86.88220000,PORTON PRINCIPAL CEMENTERIO GUADALUPE 2 CUADRAS AL OESTE.,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO",León,León,5,41
LA RECOLECCION,12.43782200,-86.87692300,CONTIGUO IGLESIA LA RECOLECCION.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL",León,León,5,41
MADRE MARIA LUISA,12.42700000,-86.86920000,COSTADO NORTE PARQUE GUADALUPE 7 CUADRAS ARRIBA.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",León,León,5,41
HERMANOS DE SALZBURGO,12.42472000,-86.86963000,PLANTAL DE LA ALCALDIA 1 CUADRA AL ESTE.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",León,León,5,41
CENTRO ESCOLAR LA LEONA,12.34830000,-86.82590000,KM 80 CARRETERA LEON - MANAGUA.,"PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",León,León,5,41
CENTRO ESCOLAR EL TRAPICHE,12.36979300,-86.86280700,KILOMETRO 83 ½ CARRETERA LEON - MANAGUA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,León,5,41
CENTRO ESCOLAR ENMANUEL MONGALO,12.27330000,-86.84180000,COOPERATIVA OMAR TORRIJO.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",León,León,5,41
SAN SEBASTIAN,12.37517000,-86.93740000,AEROPUERTO GADSOY 15 KMS AL SURESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,León,5,41
PREESCOLAR PUERTO MANTICA,12.38190000,-87.04411000,CALLE CENTRAL PONELOYA.,"PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL",León,León,5,41
CENTRO ESCOLAR SAN RAMÓN,12.47800000,-86.73940000,COMARCA DE LECHECUAGOS SECTOR LOS URROCES.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,León,5,41
CENTRO ESCOLAR SAN RAFAEL,12.49280000,-86.76710000,COMARCA DE LECHECUAGOS- LAS CALERAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,León,5,41
LA PINTORA (CHE GUEVARA),12.48639000,-86.85891000,TUBERIAS MCGREGOR 200 VARAS AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,León,5,41
CENTRO ESCOLAR LOS POCITOS,12.48629000,-86.81940000,KM 98 CARRETERA LEON CHINANDEGA 6 KMS AL ESTE 3 KM AL SUR.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, PRIMARIA REGULAR",León,León,5,41
CENTRO ESCOLAR SAN FRANCISCO DE ASIS,12.47640000,-86.74350000,COMARCA DE LECHECUAGOS SECTOR LOS ESPINOZAS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",León,León,5,41
ABANGASCA CENTRAL,12.46628300,-86.91708800,TEXACO GUIDO 8 KMS AL NOROESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,León,5,41
CENTRO ESCOLAR SAN JOSÉ,12.46810000,-86.83500000,COMARCA DE LECHECUAGOS (EL TOLOLAR).,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",León,León,5,41
PREESCOLAR TRANSITO BERRIOS LÓPEZ,12.43250000,-86.89140000,TEXACO GUIDO 2 CUADRAS AL SUR Y ½ CUADRA AL OESTE.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL",León,León,5,41
CENTRO ESCOLAR SANTA ANA,12.43640000,-86.83190000,COMARCA DE LECHECUAGOS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",León,León,5,41
CENTRO ESCOLAR SAN CARLOS (JUAN JOSE QUEZADA),12.45102400,-86.87462500,ESCUELA PARROQUIAL NUESTRA SEÑORA DE DOLORES 250 VRS AL NORTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL",León,León,5,41
CDI LOS POLLITOS,12.42230000,-86.88160000,J- N- O- 1 CUADRA AL SUR - LEON.,PREESCOLAR FORMAL,León,León,5,41
CENTRO ESCOLAR RUBEN DARÍO,12.39512100,-86.82875500,COSTADO OESTE  IGLESIA GUADALUPE.,"PREESCOLAR FORMAL, PRIMARIA REGULAR, PRIMARIA EXTRAEDAD",León,León,5,41
INSTITUTO NACIONAL JHON F. KENNEDY,12.44438000,-86.88125400,COSTADO NORTE DE SAN FELIPE 100 VRS AL NORTE.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",León,León,5,41
NUESTRA SEÑORA DE DOLORES,12.44718000,-86.87383600,CONTIGUO A LA IGLESIA NUESTRA SEÑORA DE DOLORES.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR",León,León,5,41
CENTRO ESCOLAR BRISAS DE ACOSASCO,12.42249800,-86.88630200,CDI GUADALUPE 3C ABAJO 1 C. AL NORTE 75 VRS ABAJO.,"SECUNDARIA POR ENCUENTRO, EBA, PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",León,León,5,41
COLEGIO REPÚBLICA DE CUBA,12.43940000,-86.87150000,HOTEL EUROPA 1 C. ARRIBA ½ AL NORTE.,"PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",León,León,5,41
CENTRO ESCOLAR JOSE MADRIZ,12.43700000,-86.88320000,SUPERMERCADO SALMAR 1 CUADRA AL NORTE.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL",León,León,5,41
COLEGIO PARROQUIAL SANTA LUCIA,12.43310000,-86.89580000,CASA CURAL SUTIAVA.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR",León,León,5,41
BAUTISTA,12.43690000,-86.88230000,CASA CURAL SUTIAVA.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",León,León,5,41
CENTRO NUESTRA SEÑORA DEL PILAR DE SARAGOZA,12.43690000,-86.88520000,FRENTE IGLESIA ZARAGOZA.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",León,León,5,41
CENTRO ESCOLAR MADRE MARÍA EUGENIA,12.42800000,-86.88440000,COSTADO ESTE DE LA BATAHAN 1C. AL SUR.,"SECUNDARIA REGULAR, PRIMARIA REGULAR",León,León,5,41
TERESA ARCE,12.44613500,-86.86472700,PORTON PRINCIPAL DE EGROSA 1C AL OESTE.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR",León,León,5,41
COLEGIO DOCTOR MARIANO BARRETO,12.42927400,-86.87306300,JULIAN REYES 1C. AL SUR ½ CUADRA ABAJO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA EXTRAEDAD",León,León,5,41
PUREZA DE MARIA,12.42970000,-86.91290000,CARRETERA A PONELOYA KILOMETRO 3.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR",León,León,5,41
CENTRO ESCOLAR LA SALLE,12.45603100,-86.86923100,EN LA SALIDA A CHINANDEGA FRENTE A LA POLICIA NACIONAL.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",León,León,5,41
MARIANO FIALLOS GIL,12.43580000,-86.88030000,PARQUE LA MERCED 75 VRS AL NORTE.,SECUNDARIA NOCTURNA,León,León,5,41
AZARIAS H. PALLAIS,12.42304700,-86.88158500,"CONTIGU AL  ""INSTITUTO NACIONAL DE OCCIDENTE"".","PRIMARIA REGULAR, PREESCOLAR FORMAL",León,León,5,41
CENTRO ESCOLAR PUREZA DE MARÍA LA PROVIDENCIA,12.44200000,-86.89160000,TEXACO GUIDO 5 CUADRAS AL NORTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR",León,León,5,41
CENTRO ESCOLAR CLARISA CARDENAS LOPEZ,12.43534100,-86.86711900,CONTIGUO A CENTRO DE SALUD VILLA 23 DE JULIO.,"PRIMARIA EXTRAEDAD, SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",León,León,5,41
COLEGIO RUBEN DARIO - CHACRASECA,12.43050000,-86.85620000,LABORATORIO DIVINA 1 KILOMETRO AL ESTE.,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO, PRIMARIA REGULAR",León,León,5,41
CENTRO ESCOLAR SAN RAMON,12.43440000,-86.87800000,FRENTE COSTADO SUR IGLESIA CATEDRAL.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",León,León,5,41
COLEGIO MODESTO ARMIJO L.,12.43300200,-86.89384600,BILLARES LACAYO 1C AL SUR.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR, PRIMARIA EXTRAEDAD",León,León,5,41
CENTRO ESCOLAR LA SALLE,12.43553702,-86.88340217,ZARAGOZA ESQUINA OPUESTA AL MUSEO.,"SECUNDARIA REGULAR, PRIMARIA REGULAR",León,León,5,41
LA ASUNCION,12.43420000,-86.87900000,FRENTE COSTADO SUR  AL PARQUE CENTRAL.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR",León,León,5,41
CALAZANS,12.43530000,-86.89950000,SALIDA A CARRETERA A PONELOYA.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",León,León,5,41
COLEGIO ENMANUEL MONGALO Y RUBIO,12.39930000,-86.81450000,ENTRADA ARROCERA 8 KILOMETROS AL ESTE.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA POR ENCUENTRO, PREESCOLAR COMUNITARIO MULTINIVEL",León,León,5,41
CENTRO ESCOLAR NUESTRA SEÑORA DE LA MERCEDES,12.45457000,-86.85991100,REPARTO OSCAR PEREZ CASSAR 2DA. CALLE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",León,León,5,41
